id1,id2,classification,language1,language2,word_count1,word_count2,average_word_count,word_count_difference,sentence_count1,sentence_count2,average_sentence_count,sentence_count_difference
32708281,48029816,No,de,ru,118,80,99.0,38,7,3,5.0,4
32706273,33848305,Yes,fr,fr,160,164,162.0,4,4,4,4.0,0
32704942,32747861,Yes,en,ro,148,143,145.5,5,3,5,4.0,2
32724239,47239397,Yes,pt,pt,538,167,352.5,371,12,6,9.0,6
32708097,28275926,No,hr,hr,173,55,114.0,118,2,5,3.5,3
32707685,34184056,Yes,ro,fr,141,174,157.5,33,4,7,5.5,3
32704225,22255544,No,el,ro,129,56,92.5,73,5,2,3.5,3
32707045,32446621,No,es,it,156,156,156.0,0,3,3,3.0,0
32710207,43980428,Yes,ru,ru,127,118,122.5,9,5,7,6.0,2
32706475,34499069,No,fr,it,160,158,159.0,2,6,5,5.5,1
32682483,32712051,No,ru,ru,129,129,129.0,0,6,6,6.0,0
32706452,30774594,No,fr,pt,154,115,134.5,39,10,5,7.5,5
32710249,23734152,No,pt,pt,170,942,556.0,772,8,41,24.5,33
32707625,32695127,Yes,el,el,147,110,128.5,37,6,3,4.5,3
32714331,48015816,No,it,it,151,86,118.5,65,4,1,2.5,3
32704618,49463140,No,el,hr,152,142,147.0,10,7,5,6.0,2
32729789,37608058,No,hu,hu,136,143,139.5,7,8,3,5.5,5
32704924,28841789,No,de,ru,105,140,122.5,35,7,10,8.5,3
32704123,36684006,No,hr,hr,155,145,150.0,10,4,4,4.0,0
32707799,39947060,No,en,en,171,79,125.0,92,8,2,5.0,6
32722064,30888532,No,pl,hr,115,135,125.0,20,10,15,12.5,5
32706848,50114162,No,fr,fr,128,169,148.5,41,6,4,5.0,2
32707417,32755461,Yes,de,cs,90,148,119.0,58,3,5,4.0,2
32709916,33303083,No,ro,bg,106,139,122.5,33,2,8,5.0,6
32706474,32593223,Yes,de,de,146,129,137.5,17,7,7,7.0,0
32706479,39280165,No,bg,bg,137,170,153.5,33,6,11,8.5,5
32706938,32279460,Yes,ro,hr,169,162,165.5,7,5,6,5.5,1
32765799,47836827,No,fr,fr,157,152,154.5,5,5,6,5.5,1
32712157,33093520,No,pl,cs,114,145,129.5,31,6,4,5.0,2
32704137,44309194,No,fr,fr,130,145,137.5,15,8,7,7.5,1
32710313,49248156,No,nl,it,164,179,171.5,15,9,9,9.0,0
32706073,32817471,Yes,en,en,165,160,162.5,5,4,3,3.5,1
40856124,39845275,No,ru,ru,100,121,110.5,21,5,6,5.5,1
32758716,49934614,No,el,el,155,166,160.5,11,8,2,5.0,6
32710264,32645151,Yes,en,en,165,151,158.0,14,1,3,2.0,2
32708125,26977939,No,en,en,156,159,157.5,3,1,6,3.5,5
32763550,28273055,No,el,it,148,156,152.0,8,3,8,5.5,5
32725623,32591019,Yes,de,de,68,142,105.0,74,4,7,5.5,3
32711312,50093405,No,ru,pt,129,169,149.0,40,7,7,7.0,0
32707027,30949863,No,ro,ro,114,122,118.0,8,2,2,2.0,0
32704933,42790622,No,ro,it,149,150,149.5,1,8,5,6.5,3
32727914,32691146,Yes,hu,hu,146,150,148.0,4,5,6,5.5,1
32707262,46452116,No,es,es,164,167,165.5,3,6,7,6.5,1
32722471,24340089,No,pl,nl,140,68,104.0,72,7,4,5.5,3
32708073,626317,No,ro,ro,151,281,216.0,130,4,4,4.0,0
32709421,40781002,No,en,de,152,143,147.5,9,6,8,7.0,2
32704150,41689025,No,hr,hr,151,83,117.0,68,5,5,5.0,0
32710710,48038378,No,en,en,150,166,158.0,16,2,1,1.5,1
32706980,32125347,No,en,en,180,160,170.0,20,6,3,4.5,3
32724420,30870612,Yes,pt,pt,190,171,180.5,19,4,7,5.5,3
32709397,32724657,Yes,pt,pt,173,72,122.5,101,3,4,3.5,1
32707356,32622546,Yes,ro,en,129,127,128.0,2,4,3,3.5,1
32706948,48199692,No,el,el,124,109,116.5,15,1,2,1.5,1
32707709,47870620,No,mk,de,145,141,143.0,4,8,6,7.0,2
32707803,32786988,Yes,pl,pl,127,128,127.5,1,7,7,7.0,0
32710640,37620625,No,ro,ro,143,143,143.0,0,5,5,5.0,0
32708076,48558419,No,pt,es,155,82,118.5,73,2,4,3.0,2
32707782,32696018,Yes,bg,el,147,67,107.0,80,4,4,4.0,0
32704643,32343751,No,en,ro,183,62,122.5,121,10,4,7.0,6
32761487,36212332,Yes,hr,hr,89,150,119.5,61,1,8,4.5,7
32708149,30092268,No,hu,nl,96,170,133.0,74,6,8,7.0,2
32696726,31367639,No,ro,el,164,135,149.5,29,4,3,3.5,1
40856123,46829848,No,ru,ru,119,123,121.0,4,5,10,7.5,5
32727730,23178500,No,es,pt,66,651,358.5,585,3,37,20.0,34
32704065,31991309,Yes,it,de,164,142,153.0,22,7,6,6.5,1
32726279,49169882,No,de,ro,25,139,82.0,114,2,4,3.0,2
32757016,32091343,No,bg,el,167,130,148.5,37,13,2,7.5,11
32710337,23325051,No,sk,sk,135,75,105.0,60,12,4,8.0,8
32711314,45720578,Yes,hu,de,132,150,141.0,18,5,7,6.0,2
32708008,32782469,Yes,ru,en,143,163,153.0,20,3,1,2.0,2
32710686,32947807,Yes,ro,da,174,165,169.5,9,7,8,7.5,1
32709334,32714838,Yes,en,ro,144,124,134.0,20,7,5,6.0,2
32704873,32996810,Yes,bg,en,139,146,142.5,7,5,4,4.5,1
32704917,33086972,Yes,hr,hr,163,163,163.0,0,7,8,7.5,1
32706609,43801544,No,ru,ru,146,80,113.0,66,8,3,5.5,5
32707226,48080468,No,ru,es,125,156,140.5,31,7,6,6.5,1
40854067,32167286,No,ru,hr,124,182,153.0,58,9,13,11.0,4
40854083,29162732,No,ru,ru,126,104,115.0,22,3,3,3.0,0
32710279,32755544,Yes,fr,fr,134,147,140.5,13,6,5,5.5,1
32708048,28728983,Yes,ru,sk,125,137,131.0,12,3,8,5.5,5
32710278,49572235,No,fr,it,164,146,155.0,18,8,7,7.5,1
32704186,41843691,Yes,bg,ru,149,128,138.5,21,8,9,8.5,1
32706895,41711818,No,ro,sk,143,143,143.0,0,1,8,4.5,7
32725884,14517974,No,pt,ro,10,23,16.5,13,1,1,1.0,0
32710639,45155026,No,it,it,160,144,152.0,16,5,6,5.5,1
32704582,44797748,Yes,bg,bg,186,156,171.0,30,15,8,11.5,7
32707690,32443583,No,pt,ro,171,160,165.5,11,3,9,6.0,6
32704207,39717662,Yes,en,fr,149,149,149.0,0,7,2,4.5,5
32706067,33289364,No,de,de,84,66,75.0,18,6,6,6.0,0
32711648,32376172,No,es,el,162,140,151.0,22,6,4,5.0,2
32706847,41368860,No,de,de,82,85,83.5,3,6,5,5.5,1
32711653,33356390,Yes,en,de,186,129,157.5,57,6,10,8.0,4
32704161,36311776,No,ro,hr,135,115,125.0,20,4,5,4.5,1
32710696,44881677,No,pt,es,155,109,132.0,46,8,2,5.0,6
32704994,26417480,No,en,en,151,160,155.5,9,6,5,5.5,1
32704984,33820008,No,en,en,142,177,159.5,35,8,3,5.5,5
33792492,38490733,No,da,es,101,170,135.5,69,4,5,4.5,1
32704240,33368290,No,ro,ro,181,43,112.0,138,8,3,5.5,5
32710586,28968620,No,fr,en,158,191,174.5,33,10,10,10.0,0
32706478,32685823,Yes,ro,ro,150,152,151.0,2,1,5,3.0,4
32706171,29036697,No,en,en,58,58,58.0,0,1,1,1.0,0
32706170,32865711,Yes,en,en,176,178,177.0,2,8,6,7.0,2
32724419,40468483,No,pt,bg,287,73,180.0,214,9,8,8.5,1
32710243,26247361,No,pt,ro,172,94,133.0,78,6,4,5.0,2
32779598,32712218,Yes,fr,fr,162,162,162.0,0,8,8,8.0,0
32704986,32773166,Yes,el,el,145,146,145.5,1,6,3,4.5,3
32710163,36270110,No,ru,sk,124,142,133.0,18,4,10,7.0,6
32707858,35391606,No,ro,ro,130,137,133.5,7,5,4,4.5,1
40854103,33085260,No,fr,it,152,144,148.0,8,4,4,4.0,0
32706512,29682335,No,en,en,156,162,159.0,6,7,8,7.5,1
32704636,35499986,No,el,it,158,140,149.0,18,4,7,5.5,3
32706545,9300794,No,it,ro,171,51,111.0,120,5,3,4.0,2
32706059,28960667,No,ro,fr,171,166,168.5,5,10,4,7.0,6
32704910,12820301,No,ro,ro,146,67,106.5,79,1,2,1.5,1
32711665,32805577,Yes,cs,el,153,154,153.5,1,4,2,3.0,2
32706511,43512337,No,en,ru,158,75,116.5,83,9,8,8.5,1
32704266,16217831,No,ro,ro,117,138,127.5,21,4,2,3.0,2
32706922,44038119,No,en,en,160,147,153.5,13,9,7,8.0,2
32707228,39519452,No,en,ro,144,178,161.0,34,6,5,5.5,1
32713520,46717529,No,en,en,173,176,174.5,3,2,7,4.5,5
32773487,49658453,No,hr,mk,83,83,83.0,0,6,8,7.0,2
32710168,32713959,Yes,ru,ru,112,134,123.0,22,9,9,9.0,0
32710225,32717125,Yes,bg,bg,11,164,87.5,153,1,3,2.0,2
32711575,28539277,No,ru,ru,112,127,119.5,15,9,6,7.5,3
32711327,45603575,No,sk,el,154,108,131.0,46,13,2,7.5,11
32710738,39401094,Yes,sk,de,146,149,147.5,3,10,7,8.5,3
32713959,32630526,Yes,ru,ru,134,96,115.0,38,9,4,6.5,5
32704944,16230452,No,ro,ro,158,143,150.5,15,4,3,3.5,1
32706255,32796788,Yes,it,it,139,155,147.0,16,7,7,7.0,0
32706091,43235125,Yes,bg,hr,154,136,145.0,18,9,5,7.0,4
32724469,49639985,No,de,es,20,18,19.0,2,2,1,1.5,1
32707222,28451903,No,en,en,148,163,155.5,15,8,1,4.5,7
32706168,15913002,No,el,ro,136,274,205.0,138,7,12,9.5,5
32708174,31388276,No,fr,nl,160,158,159.0,2,6,8,7.0,2
32704952,28428218,No,ro,ro,97,102,99.5,5,3,5,4.0,2
40854066,32670158,Yes,ru,ru,135,131,133.0,4,4,5,4.5,1
32709520,49050392,No,es,es,172,164,168.0,8,2,1,1.5,1
32711762,32654608,Yes,el,ro,146,141,143.5,5,6,6,6.0,0
32706569,34511676,No,da,es,159,167,163.0,8,2,6,4.0,4
32707901,34653450,No,pt,ca,159,178,168.5,19,9,7,8.0,2
32703691,28386586,Yes,ru,ru,89,92,90.5,3,3,6,4.5,3
32764819,32617130,Yes,bg,ru,153,131,142.0,22,9,4,6.5,5
32708132,31337413,No,bg,ro,161,151,156.0,10,3,2,2.5,1
32707798,47298078,No,bg,ru,153,131,142.0,22,9,8,8.5,1
32709915,34987488,Yes,ro,ro,106,149,127.5,43,2,8,5.0,6
32706907,3544499,No,ro,ro,138,105,121.5,33,2,4,3.0,2
40854065,32736234,Yes,ru,ru,145,141,143.0,4,7,8,7.5,1
32708051,43106019,Yes,it,it,153,154,153.5,1,4,5,4.5,1
32751316,38481432,No,nl,es,168,175,171.5,7,16,3,9.5,13
32707120,32736750,Yes,en,en,177,176,176.5,1,7,4,5.5,3
32710255,22952107,No,de,de,127,55,91.0,72,2,2,2.0,0
32706481,32732778,Yes,es,es,175,166,170.5,9,3,3,3.0,0
32707439,32626932,Yes,pt,pt,158,158,158.0,0,6,5,5.5,1
32705056,31002313,No,pt,pt,97,111,104.0,14,3,4,3.5,1
32703479,32699505,Yes,it,it,154,161,157.5,7,13,13,13.0,0
32769427,40854390,Yes,en,ru,165,101,133.0,64,5,7,6.0,2
32710192,30863454,No,en,en,166,169,167.5,3,7,5,6.0,2
32707289,36365488,No,it,it,144,143,143.5,1,6,5,5.5,1
32684999,38077817,No,ro,ro,170,182,176.0,12,9,8,8.5,1
32708259,22638838,No,pt,pt,159,296,227.5,137,6,13,9.5,7
32706977,28267778,No,ru,ru,114,119,116.5,5,2,3,2.5,1
32710718,32076217,No,fr,el,134,150,142.0,16,7,4,5.5,3
32704291,42770986,No,fr,es,180,171,175.5,9,8,4,6.0,4
32761508,34958214,Yes,es,es,172,164,168.0,8,5,7,6.0,2
32710174,29265636,Yes,it,it,168,193,180.5,25,8,8,8.0,0
32707402,34325125,No,it,it,3,3,3.0,0,1,1,1.0,0
32683537,32712446,No,ru,ru,129,129,129.0,0,6,6,6.0,0
32711291,46171867,No,pt,it,162,106,134.0,56,9,3,6.0,6
32704951,36567458,No,hr,hr,139,145,142.0,6,11,13,12.0,2
32706493,36161419,Yes,en,en,68,68,68.0,0,4,4,4.0,0
40854042,31040378,No,ru,fr,104,160,132.0,56,6,6,6.0,0
32703563,39870852,No,ru,ru,91,93,92.0,2,2,8,5.0,6
32711304,33924393,No,en,el,157,148,152.5,9,1,2,1.5,1
32711358,40802303,No,hr,hr,163,128,145.5,35,18,5,11.5,13
32704592,32698823,Yes,bg,bg,140,151,145.5,11,10,11,10.5,1
32705009,29423266,No,fr,cs,158,156,157.0,2,10,11,10.5,1
32710162,46215681,No,ru,ru,124,120,122.0,4,4,3,3.5,1
32710196,38027136,No,es,es,157,150,153.5,7,7,1,4.0,6
32703558,33313140,Yes,ro,ro,150,133,141.5,17,7,7,7.0,0
32766378,32720401,Yes,ru,ru,145,135,140.0,10,6,12,9.0,6
32707416,38400410,No,it,it,165,145,155.0,20,3,8,5.5,5
32707802,40597078,No,en,bg,175,158,166.5,17,4,10,7.0,6
32707722,22760364,No,es,fr,176,82,129.0,94,7,3,5.0,4
32704908,8479847,No,ro,ro,138,346,242.0,208,2,3,2.5,1
32711213,32441432,Yes,en,en,16,67,41.5,51,1,3,2.0,2
32704975,40928029,No,ro,mk,162,84,123.0,78,13,5,9.0,8
32710203,32688615,No,en,en,157,168,162.5,11,4,6,5.0,2
32724791,46770632,No,pt,pt,13,159,86.0,146,1,8,4.5,7
32711082,38657344,No,ro,hr,29,141,85.0,112,1,8,4.5,7
32708043,33298995,Yes,pl,pl,141,143,142.0,2,7,5,6.0,2
32708148,32711043,Yes,ro,ro,148,36,92.0,112,3,2,2.5,1
32708332,44526606,No,bg,bg,90,90,90.0,0,5,5,5.0,0
32708347,36345945,No,el,es,147,161,154.0,14,5,6,5.5,1
32709364,46438583,No,hr,hr,84,149,116.5,65,2,6,4.0,4
32712783,27888184,No,ro,ro,9,117,63.0,108,1,3,2.0,2
32706484,32624036,Yes,bg,fr,148,157,152.5,9,5,5,5.0,0
32706644,32725278,Yes,fr,fr,163,51,107.0,112,1,4,2.5,3
32706658,45100802,No,fr,it,178,82,130.0,96,9,5,7.0,4
32707421,27153905,No,es,es,167,159,163.0,8,9,6,7.5,3
32704238,47601008,No,bg,de,158,118,138.0,40,8,7,7.5,1
32695805,32652118,Yes,hr,hr,166,151,158.5,15,8,9,8.5,1
32684897,40143739,No,bg,bg,156,36,96.0,120,10,1,5.5,9
40854082,40797931,Yes,ru,ru,140,129,134.5,11,7,6,6.5,1
32708024,49441456,No,el,el,98,107,102.5,9,2,4,3.0,2
32705013,28580871,No,ru,es,120,155,137.5,35,8,1,4.5,7
32714648,41412508,No,ru,ru,136,143,139.5,7,4,10,7.0,6
32708142,38790132,No,ru,ru,121,119,120.0,2,5,6,5.5,1
32711682,32672867,Yes,en,pt,99,167,133.0,68,2,4,3.0,2
32705045,14604836,No,fr,ro,164,104,134.0,60,3,3,3.0,0
32706906,32533185,Yes,ro,ro,153,146,149.5,7,2,4,3.0,2
32707312,32714861,Yes,sk,ro,146,169,157.5,23,9,6,7.5,3
32707656,47082197,Yes,hr,de,141,134,137.5,7,1,5,3.0,4
32704939,31069168,Yes,fr,fr,92,92,92.0,0,8,8,8.0,0
32721478,35005332,Yes,en,en,152,171,161.5,19,5,8,6.5,3
32709398,45020471,No,hr,hr,149,136,142.5,13,1,8,4.5,7
32682066,6399660,No,ro,ro,553,58,305.5,495,19,3,11.0,16
32707260,31910145,No,el,el,135,81,108.0,54,3,1,2.0,2
32706127,46359209,No,hr,hr,156,73,114.5,83,11,2,6.5,9
32704253,25771374,No,ro,ro,150,163,156.5,13,5,8,6.5,3
32704251,24691635,No,en,hu,148,9,78.5,139,1,2,1.5,1
32734244,25903036,No,hu,hu,143,133,138.0,10,8,10,9.0,2
32707919,32773533,Yes,en,ru,145,83,114.0,62,9,5,7.0,4
32705057,31058721,No,pt,it,159,149,154.0,10,3,8,5.5,5
32709887,14517974,No,ro,ro,19,23,21.0,4,2,1,1.5,1
32707666,32670984,Yes,el,el,83,121,102.0,38,3,7,5.0,4
32704965,37087582,No,el,ro,138,148,143.0,10,7,10,8.5,3
32706901,24985203,No,de,el,129,6,67.5,123,10,1,5.5,9
32715050,40854177,Yes,en,en,137,170,153.5,33,3,7,5.0,4
32708003,26273876,No,el,el,166,130,148.0,36,6,6,6.0,0
32714659,23709339,No,it,it,155,105,130.0,50,2,2,2.0,0
32730811,32836605,Yes,hu,ro,134,104,119.0,30,5,8,6.5,3
32707628,34049040,No,fr,pl,163,129,146.0,34,8,9,8.5,1
32704904,34477354,Yes,ro,ro,146,154,150.0,8,5,3,4.0,2
40857796,38368690,No,en,en,168,166,167.0,2,9,13,11.0,4
32707013,31774799,No,it,it,148,161,154.5,13,4,6,5.0,2
32706959,47197663,No,ro,ro,140,135,137.5,5,3,4,3.5,1
32708319,39841000,No,de,de,136,132,134.0,4,6,7,6.5,1
32706992,32654244,Yes,it,de,175,111,143.0,64,9,8,8.5,1
32707241,43092860,No,ru,ro,134,144,139.0,10,8,7,7.5,1
32707093,46068809,No,en,en,111,168,139.5,57,6,1,3.5,5
32780273,38651864,No,de,sk,73,143,108.0,70,3,9,6.0,6
32704899,46379906,No,pt,it,131,142,136.5,11,5,6,5.5,1
32704306,42655146,Yes,fr,de,157,137,147.0,20,8,4,6.0,4
32709367,26318632,No,it,it,63,63,63.0,0,4,4,4.0,0
32706603,35427644,No,ro,ro,139,143,141.0,4,5,4,4.5,1
32709827,38346127,No,ro,ro,32,138,85.0,106,1,5,3.0,4
32707745,47186682,No,ro,ro,143,136,139.5,7,3,4,3.5,1
32731153,32713877,Yes,sk,sk,135,136,135.5,1,10,11,10.5,1
32726278,42520990,No,de,fr,7,7,7.0,0,2,1,1.5,1
32711425,40845762,Yes,hr,hr,83,109,96.0,26,3,4,3.5,1
32711283,40955519,No,ro,pt,154,164,159.0,10,7,12,9.5,5
32710257,38690436,Yes,ru,pt,128,168,148.0,40,10,3,6.5,7
32708292,32376614,Yes,hr,hr,159,167,163.0,8,10,17,13.5,7
32709472,44332575,Yes,ro,ro,126,29,77.5,97,1,1,1.0,0
32709575,25832304,No,pt,pt,156,186,171.0,30,3,8,5.5,5
32709393,32754812,Yes,cs,cs,119,156,137.5,37,9,12,10.5,3
32714106,49899465,No,ro,bg,165,167,166.0,2,7,9,8.0,2
32711705,35983745,No,sk,ru,135,129,132.0,6,7,6,6.5,1
32704996,32540236,Yes,en,hr,34,83,58.5,49,2,4,3.0,2
32706898,40858158,Yes,hr,ru,154,134,144.0,20,3,6,4.5,3
40854081,44077136,No,ru,ru,126,146,136.0,20,6,6,6.0,0
32706573,35787586,No,it,cs,141,152,146.5,11,7,8,7.5,1
32706559,46539352,Yes,it,it,167,160,163.5,7,8,6,7.0,2
32707634,32655420,Yes,ro,ro,133,323,228.0,190,7,14,10.5,7
32711418,28690585,No,en,it,171,167,169.0,4,6,5,5.5,1
32730476,39971577,No,hu,hu,61,133,97.0,72,2,11,6.5,9
32709330,32536542,Yes,hr,hr,71,149,110.0,78,1,5,3.0,4
32704992,32576307,Yes,en,de,159,117,138.0,42,3,6,4.5,3
32710708,35700056,No,bg,fr,161,125,143.0,36,12,4,8.0,8
32704929,31823938,No,hr,hr,157,131,144.0,26,5,6,5.5,1
32704641,27623511,No,el,it,74,139,106.5,65,2,5,3.5,3
32707079,32424013,Yes,fr,fr,162,160,161.0,2,4,4,4.0,0
32706894,43300458,No,ro,it,163,146,154.5,17,3,7,5.0,4
32715311,40678359,No,sk,ru,150,131,140.5,19,8,6,7.0,2
32707050,34833877,Yes,ro,ro,145,144,144.5,1,4,5,4.5,1
32710636,31234538,No,ru,ru,133,168,150.5,35,6,17,11.5,11
32707000,41741845,No,cs,en,141,170,155.5,29,8,8,8.0,0
32704903,26732805,Yes,ro,ro,146,159,152.5,13,6,4,5.0,2
32705015,50416823,No,fr,fr,155,171,163.0,16,6,9,7.5,3
32710155,41057398,No,ru,ru,126,139,132.5,13,5,6,5.5,1
32704977,47022661,No,ro,pt,133,92,112.5,41,5,3,4.0,2
32709914,32698649,Yes,ro,ro,105,132,118.5,27,1,3,2.0,2
32711278,34778248,No,pt,pt,165,123,144.0,42,3,6,4.5,3
32712197,37010835,No,el,el,141,146,143.5,5,7,4,5.5,3
32724524,32715543,Yes,pt,pt,534,164,349.0,370,3,5,4.0,2
32708126,40854024,Yes,bg,ru,111,89,100.0,22,4,1,2.5,3
32705029,32671489,Yes,ru,ru,143,114,128.5,29,4,3,3.5,1
32765585,32774150,No,ru,ru,126,126,126.0,0,5,5,5.0,0
32687850,32698606,No,ru,ru,129,129,129.0,0,6,6,6.0,0
32709561,47194963,No,hr,hr,148,164,156.0,16,3,4,3.5,1
32706624,21806459,No,de,pl,160,75,117.5,85,5,5,5.0,0
32795593,28758995,Yes,ru,el,92,145,118.5,53,5,6,5.5,1
32706510,32503534,Yes,ro,ro,146,138,142.0,8,5,10,7.5,5
32704930,32568180,Yes,fr,fr,103,170,136.5,67,2,4,3.0,2
32711884,42855619,No,en,it,156,147,151.5,9,6,4,5.0,2
32711886,41901926,No,en,hr,156,42,99.0,114,6,1,3.5,5
32711310,39283046,No,fr,es,158,130,144.0,28,5,3,4.0,2
32765798,39387363,No,fr,pl,170,117,143.5,53,7,12,9.5,5
32726409,33342945,Yes,pt,pt,418,150,284.0,268,7,8,7.5,1
32706499,28413792,Yes,ru,ru,124,120,122.0,4,5,5,5.0,0
32762735,32757635,Yes,el,el,162,150,156.0,12,2,1,1.5,1
32762741,45583949,No,hr,hr,41,150,95.5,109,1,9,5.0,8
32741012,44918596,No,pt,pt,170,161,165.5,9,6,6,6.0,0
32736655,34640458,No,hu,hr,134,57,95.5,77,7,2,4.5,5
32727926,32729770,No,hu,hu,113,110,111.5,3,8,7,7.5,1
32724561,22017777,No,pt,pt,37,446,241.5,409,1,16,8.5,15
32708133,43769244,No,bg,bg,151,146,148.5,5,9,9,9.0,0
32707811,34033500,Yes,et,es,68,174,121.0,106,2,4,3.0,2
32707757,32891235,No,en,en,155,151,153.0,4,6,6,6.0,0
32714231,42004287,Yes,pl,bg,120,144,132.0,24,6,9,7.5,3
32714324,48191370,No,el,el,142,159,150.5,17,3,7,5.0,4
32704639,32183052,No,el,el,154,85,119.5,69,5,5,5.0,0
32706123,33841555,No,bg,bg,112,149,130.5,37,7,6,6.5,1
32696797,36526924,No,hu,hu,122,106,114.0,16,3,1,2.0,2
32706593,32792246,No,de,de,133,126,129.5,7,5,4,4.5,1
32706674,32318641,Yes,pl,de,137,111,124.0,26,5,8,6.5,3
32707366,45633757,Yes,cs,cs,153,147,150.0,6,4,8,6.0,4
32707361,38368890,No,fr,fr,164,125,144.5,39,4,6,5.0,2
40854064,23724804,No,ru,ro,97,98,97.5,1,5,1,3.0,4
32696420,32776046,Yes,ro,ro,166,163,164.5,3,4,1,2.5,3
32704941,42085865,No,ro,fr,165,160,162.5,5,7,7,7.0,0
32711175,19968060,No,ro,ro,102,112,107.0,10,3,3,3.0,0
32727631,31015958,No,ru,cs,140,147,143.5,7,8,9,8.5,1
32710250,32464478,No,es,es,140,165,152.5,25,3,5,4.0,2
32707689,39121185,No,it,it,40,160,100.0,120,1,8,4.5,7
32707315,41581235,No,ru,es,143,174,158.5,31,7,4,5.5,3
32704896,49406548,No,pt,it,146,143,144.5,3,4,6,5.0,2
32706124,32699320,Yes,hr,ro,144,136,140.0,8,8,6,7.0,2
32704653,41758219,No,en,fr,71,97,84.0,26,1,5,3.0,4
32705005,39479879,No,fr,el,170,160,165.0,10,4,6,5.0,2
32706155,49763304,No,en,it,100,88,94.0,12,5,2,3.5,3
32706172,36773058,No,en,ro,168,151,159.5,17,4,5,4.5,1
32707280,34745360,No,en,hu,167,143,155.0,24,2,5,3.5,3
32730268,32926597,Yes,el,el,149,155,152.0,6,1,1,1.0,0
32707691,32999709,Yes,it,pt,150,606,378.0,456,6,20,13.0,14
32704889,29191721,No,it,it,150,147,148.5,3,5,6,5.5,1
32713899,39668693,No,el,el,74,153,113.5,79,3,6,4.5,3
32707438,32910796,Yes,hr,hr,143,73,108.0,70,10,3,6.5,7
32762740,39446019,No,hr,mk,101,140,120.5,39,4,5,4.5,1
32710654,37275226,No,fr,fr,158,144,151.0,14,4,7,5.5,3
32704906,37506706,No,it,it,59,148,103.5,89,3,4,3.5,1
32709506,29511569,No,hr,ru,165,133,149.0,32,11,6,8.5,5
32711760,32733204,Yes,el,el,168,168,168.0,0,4,1,2.5,3
32715035,32101563,No,it,it,148,147,147.5,1,3,4,3.5,1
32721156,36570441,No,ru,ru,126,117,121.5,9,3,3,3.0,0
32712155,27424988,No,en,hr,132,153,142.5,21,5,6,5.5,1
32704991,22283254,No,el,de,134,25,79.5,109,15,3,9.0,12
32706149,33011871,Yes,el,el,145,153,149.0,8,6,6,6.0,0
32707109,36532897,Yes,pl,pl,136,134,135.0,2,5,6,5.5,1
32710651,30998701,Yes,en,en,163,144,153.5,19,5,5,5.0,0
32709390,32709489,No,it,it,160,175,167.5,15,7,8,7.5,1
32706137,45735851,No,ro,fr,152,170,161.0,18,6,9,7.5,3
32706648,42566165,No,fr,it,163,155,159.0,8,9,5,7.0,4
32734580,45439213,No,hu,bg,78,157,117.5,79,7,7,7.0,0
32706492,32608945,Yes,en,en,174,166,170.0,8,9,3,6.0,6
32710468,36512465,No,ro,ru,157,128,142.5,29,4,7,5.5,3
32711163,14517974,No,ro,ro,14,23,18.5,9,1,1,1.0,0
32707308,32670017,Yes,bg,ru,129,138,133.5,9,7,7,7.0,0
32707072,43426999,No,pt,pt,148,154,151.0,6,6,5,5.5,1
32707897,35932932,No,pt,pt,154,155,154.5,1,3,4,3.5,1
32704934,37460821,Yes,ro,pt,154,136,145.0,18,8,6,7.0,2
32713530,32698559,Yes,en,en,167,161,164.0,6,3,7,5.0,4
32708091,34212108,No,pt,pt,149,174,161.5,25,6,5,5.5,1
32707440,40916286,No,ro,ro,159,154,156.5,5,13,12,12.5,1
32710227,35297643,No,it,it,169,168,168.5,1,8,6,7.0,2
32709422,32714667,Yes,bg,el,121,153,137.0,32,3,1,2.0,2
32713867,39192696,No,de,es,124,165,144.5,41,7,6,6.5,1
32709567,28177885,No,pt,de,150,111,130.5,39,2,6,4.0,4
32714553,41687696,No,ro,ro,174,151,162.5,23,7,6,6.5,1
32704928,34157187,No,hr,ru,163,128,145.5,35,10,6,8.0,4
32706933,37094657,Yes,ro,ro,149,53,101.0,96,5,3,4.0,2
32710392,37278289,No,hr,hr,150,121,135.5,29,3,2,2.5,1
32712196,33202926,No,el,el,165,132,148.5,33,12,3,7.5,9
40854102,43295924,No,fr,ru,158,130,144.0,28,5,4,4.5,1
32712215,32710998,Yes,ro,ro,166,150,158.0,16,6,6,6.0,0
40854179,32746444,Yes,en,hu,165,136,150.5,29,7,5,6.0,2
32724523,31844360,No,pt,pt,163,170,166.5,7,4,5,4.5,1
32708042,49671142,No,en,en,171,169,170.0,2,7,4,5.5,3
32717819,33104709,Yes,fr,ru,170,153,161.5,17,2,5,3.5,3
32725534,50089762,No,nl,it,33,152,92.5,119,2,6,4.0,4
32721728,32695473,Yes,hr,hr,174,173,173.5,1,10,6,8.0,4
32710247,40972435,No,de,ru,134,94,114.0,40,6,3,4.5,3
32710289,46825210,No,ru,ru,117,127,122.0,10,5,7,6.0,2
32710406,32606194,No,hr,ru,174,151,162.5,23,10,9,9.5,1
32707837,28360988,No,ru,ru,146,150,148.0,4,12,8,10.0,4
32710704,35881655,No,ru,ru,82,122,102.0,40,8,12,10.0,4
32709697,41619713,No,ru,ru,141,123,132.0,18,4,7,5.5,3
