YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
id1: 32740516 | id2: 45704522 | word_count1: 146 | word_count2: 144 | word_count_difference: 2
id1: 32738902 | id2: 32604030 | word_count1: 136 | word_count2: 157 | word_count_difference: 21
id1: 32715751 | id2: 27617292 | word_count1: 160 | word_count2: 180 | word_count_difference: 20
id1: 32715672 | id2: 32727872 | word_count1: 92 | word_count2: 92 | word_count_difference: 0
id1: 32722296 | id2: 34694151 | word_count1: 173 | word_count2: 179 | word_count_difference: 6
id1: 32736986 | id2: 33712739 | word_count1: 135 | word_count2: 129 | word_count_difference: 6
id1: 32718772 | id2: 5569321 | word_count1: 17 | word_count2: 122 | word_count_difference: 105
id1: 32718964 | id2: 32736164 | word_count1: 40 | word_count2: 17 | word_count_difference: 23
id1: 32719125 | id2: 32846040 | word_count1: 133 | word_count2: 149 | word_count_difference: 16
id1: 32724236 | id2: 32597100 | word_count1: 438 | word_count2: 178 | word_count_difference: 260
id1: 32721731 | id2: 35740527 | word_count1: 152 | word_count2: 156 | word_count_difference: 4
id1: 32714270 | id2: 40860103 | word_count1: 147 | word_count2: 156 | word_count_difference: 9
id1: 32714466 | id2: 32711801 | word_count1: 162 | word_count2: 157 | word_count_difference: 5
id1: 32714550 | id2: 32599967 | word_count1: 145 | word_count2: 87 | word_count_difference: 58
id1: 32715388 | id2: 32742678 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32714855 | id2: 32711585 | word_count1: 159 | word_count2: 146 | word_count_difference: 13
id1: 32714061 | id2: 39519989 | word_count1: 100 | word_count2: 100 | word_count_difference: 0
id1: 32714763 | id2: 45560207 | word_count1: 146 | word_count2: 140 | word_count_difference: 6
id1: 32720829 | id2: 28511579 | word_count1: 135 | word_count2: 126 | word_count_difference: 9
id1: 32713788 | id2: 33643331 | word_count1: 125 | word_count2: 163 | word_count_difference: 38
id1: 32718869 | id2: 32729488 | word_count1: 75 | word_count2: 619 | word_count_difference: 544
id1: 32714215 | id2: 32364911 | word_count1: 130 | word_count2: 154 | word_count_difference: 24
id1: 32764103 | id2: 32691764 | word_count1: 171 | word_count2: 161 | word_count_difference: 10
id1: 32718050 | id2: 33775552 | word_count1: 167 | word_count2: 77 | word_count_difference: 90
id1: 32715244 | id2: 32726970 | word_count1: 167 | word_count2: 164 | word_count_difference: 3
id1: 32722574 | id2: 32767831 | word_count1: 136 | word_count2: 156 | word_count_difference: 20
id1: 32773539 | id2: 32781205 | word_count1: 181 | word_count2: 169 | word_count_difference: 12
id1: 32721177 | id2: 32195032 | word_count1: 138 | word_count2: 50 | word_count_difference: 88
id1: 32754425 | id2: 48602577 | word_count1: 140 | word_count2: 145 | word_count_difference: 5
id1: 32717642 | id2: 36925327 | word_count1: 102 | word_count2: 156 | word_count_difference: 54
id1: 32714434 | id2: 18116057 | word_count1: 150 | word_count2: 99 | word_count_difference: 51
id1: 32714251 | id2: 30754413 | word_count1: 152 | word_count2: 145 | word_count_difference: 7
id1: 32714745 | id2: 31362400 | word_count1: 170 | word_count2: 164 | word_count_difference: 6
id1: 32714793 | id2: 32711613 | word_count1: 150 | word_count2: 142 | word_count_difference: 8
id1: 32712270 | id2: 32734393 | word_count1: 144 | word_count2: 144 | word_count_difference: 0
id1: 32718474 | id2: 32656538 | word_count1: 140 | word_count2: 140 | word_count_difference: 0
id1: 32714083 | id2: 32717467 | word_count1: 157 | word_count2: 146 | word_count_difference: 11
id1: 32759938 | id2: 32816456 | word_count1: 137 | word_count2: 157 | word_count_difference: 20
id1: 32714500 | id2: 32604826 | word_count1: 160 | word_count2: 177 | word_count_difference: 17
id1: 32714515 | id2: 33060882 | word_count1: 135 | word_count2: 160 | word_count_difference: 25
id1: 32714200 | id2: 33195628 | word_count1: 179 | word_count2: 1041 | word_count_difference: 862
id1: 32720380 | id2: 32717650 | word_count1: 164 | word_count2: 158 | word_count_difference: 6
id1: 32716974 | id2: 32708349 | word_count1: 106 | word_count2: 144 | word_count_difference: 38
id1: 32752877 | id2: 36157179 | word_count1: 136 | word_count2: 131 | word_count_difference: 5
id1: 32724658 | id2: 32721630 | word_count1: 270 | word_count2: 163 | word_count_difference: 107
id1: 32725538 | id2: 32715238 | word_count1: 46 | word_count2: 168 | word_count_difference: 122
id1: 32713777 | id2: 32708329 | word_count1: 163 | word_count2: 120 | word_count_difference: 43
id1: 32692418 | id2: 16572948 | word_count1: 155 | word_count2: 136 | word_count_difference: 19
id1: 32714899 | id2: 32706903 | word_count1: 164 | word_count2: 97 | word_count_difference: 67
id1: 32720348 | id2: 44120178 | word_count1: 33 | word_count2: 76 | word_count_difference: 43
id1: 32716813 | id2: 32652915 | word_count1: 174 | word_count2: 143 | word_count_difference: 31
id1: 32690737 | id2: 32729357 | word_count1: 429 | word_count2: 156 | word_count_difference: 273
id1: 32720390 | id2: 32330322 | word_count1: 122 | word_count2: 58 | word_count_difference: 64
id1: 32714416 | id2: 38428357 | word_count1: 145 | word_count2: 149 | word_count_difference: 4
id1: 32717208 | id2: 32745042 | word_count1: 63 | word_count2: 63 | word_count_difference: 0
id1: 32714972 | id2: 32712299 | word_count1: 165 | word_count2: 152 | word_count_difference: 13
id1: 32756047 | id2: 32611690 | word_count1: 162 | word_count2: 108 | word_count_difference: 54
id1: 32718469 | id2: 32710405 | word_count1: 165 | word_count2: 167 | word_count_difference: 2
id1: 32712399 | id2: 31292421 | word_count1: 160 | word_count2: 153 | word_count_difference: 7
id1: 32691393 | id2: 34510419 | word_count1: 155 | word_count2: 151 | word_count_difference: 4
id1: 32695812 | id2: 34510419 | word_count1: 155 | word_count2: 151 | word_count_difference: 4
id1: 32715175 | id2: 40721255 | word_count1: 126 | word_count2: 131 | word_count_difference: 5
id1: 32724848 | id2: 32725677 | word_count1: 41 | word_count2: 41 | word_count_difference: 0
id1: 32760742 | id2: 32742823 | word_count1: 85 | word_count2: 102 | word_count_difference: 17
id1: 32716796 | id2: 32704738 | word_count1: 142 | word_count2: 132 | word_count_difference: 10
id1: 32714203 | id2: 33025977 | word_count1: 70 | word_count2: 165 | word_count_difference: 95
id1: 32720347 | id2: 32457635 | word_count1: 128 | word_count2: 141 | word_count_difference: 13
id1: 32715551 | id2: 30888620 | word_count1: 69 | word_count2: 164 | word_count_difference: 95
id1: 40854279 | id2: 32722551 | word_count1: 155 | word_count2: 158 | word_count_difference: 3
id1: 32713805 | id2: 32656470 | word_count1: 136 | word_count2: 111 | word_count_difference: 25
id1: 32714548 | id2: 32710605 | word_count1: 137 | word_count2: 136 | word_count_difference: 1
id1: 32727845 | id2: 32718450 | word_count1: 161 | word_count2: 164 | word_count_difference: 3
id1: 32715769 | id2: 32557689 | word_count1: 156 | word_count2: 162 | word_count_difference: 6
id1: 32732360 | id2: 35566177 | word_count1: 132 | word_count2: 119 | word_count_difference: 13
id1: 32740616 | id2: 32613582 | word_count1: 165 | word_count2: 162 | word_count_difference: 3
id1: 32753796 | id2: 36846528 | word_count1: 127 | word_count2: 130 | word_count_difference: 3
id1: 32713773 | id2: 34902600 | word_count1: 134 | word_count2: 151 | word_count_difference: 17
id1: 32724657 | id2: 27076885 | word_count1: 72 | word_count2: 171 | word_count_difference: 99
id1: 32750107 | id2: 34280087 | word_count1: 156 | word_count2: 156 | word_count_difference: 0
id1: 32716921 | id2: 34013582 | word_count1: 148 | word_count2: 95 | word_count_difference: 53
id1: 32716776 | id2: 31193560 | word_count1: 167 | word_count2: 148 | word_count_difference: 19
id1: 32719167 | id2: 36309764 | word_count1: 151 | word_count2: 157 | word_count_difference: 6
id1: 32714747 | id2: 32721353 | word_count1: 156 | word_count2: 164 | word_count_difference: 8
id1: 32718588 | id2: 32676347 | word_count1: 154 | word_count2: 156 | word_count_difference: 2
id1: 32718550 | id2: 32711721 | word_count1: 151 | word_count2: 136 | word_count_difference: 15
id1: 32756095 | id2: 32714522 | word_count1: 151 | word_count2: 148 | word_count_difference: 3
id1: 32717673 | id2: 32711136 | word_count1: 156 | word_count2: 70 | word_count_difference: 86
id1: 32717844 | id2: 32706145 | word_count1: 133 | word_count2: 148 | word_count_difference: 15
id1: 32712151 | id2: 4517363 | word_count1: 151 | word_count2: 21 | word_count_difference: 130
id1: 32715377 | id2: 32548638 | word_count1: 128 | word_count2: 120 | word_count_difference: 8
id1: 32752885 | id2: 34576558 | word_count1: 140 | word_count2: 127 | word_count_difference: 13
id1: 32729241 | id2: 32139775 | word_count1: 132 | word_count2: 173 | word_count_difference: 41
id1: 32718501 | id2: 31392683 | word_count1: 132 | word_count2: 179 | word_count_difference: 47
id1: 32691390 | id2: 31898171 | word_count1: 174 | word_count2: 166 | word_count_difference: 8
id1: 32711716 | id2: 32530590 | word_count1: 134 | word_count2: 150 | word_count_difference: 16
id1: 32721181 | id2: 44537056 | word_count1: 112 | word_count2: 144 | word_count_difference: 32
id1: 32715674 | id2: 48475278 | word_count1: 143 | word_count2: 174 | word_count_difference: 31
id1: 32714267 | id2: 30939587 | word_count1: 157 | word_count2: 144 | word_count_difference: 13
id1: 32718058 | id2: 32585926 | word_count1: 134 | word_count2: 153 | word_count_difference: 19
id1: 32717580 | id2: 32254633 | word_count1: 155 | word_count2: 159 | word_count_difference: 4
id1: 32751193 | id2: 32721271 | word_count1: 158 | word_count2: 144 | word_count_difference: 14
id1: 32765597 | id2: 30886341 | word_count1: 69 | word_count2: 63 | word_count_difference: 6
id1: 32717020 | id2: 32600226 | word_count1: 159 | word_count2: 87 | word_count_difference: 72
id1: 32719061 | id2: 32583212 | word_count1: 144 | word_count2: 152 | word_count_difference: 8
id1: 32717191 | id2: 37083474 | word_count1: 165 | word_count2: 164 | word_count_difference: 1
id1: 32720368 | id2: 32718639 | word_count1: 156 | word_count2: 155 | word_count_difference: 1
id1: 32714442 | id2: 29899536 | word_count1: 159 | word_count2: 165 | word_count_difference: 6
id1: 32715290 | id2: 32823117 | word_count1: 154 | word_count2: 161 | word_count_difference: 7
id1: 32753797 | id2: 32730927 | word_count1: 116 | word_count2: 143 | word_count_difference: 27
id1: 32716848 | id2: 32715596 | word_count1: 160 | word_count2: 160 | word_count_difference: 0
id1: 32717966 | id2: 32703746 | word_count1: 157 | word_count2: 157 | word_count_difference: 0
id1: 32716847 | id2: 32723742 | word_count1: 158 | word_count2: 159 | word_count_difference: 1
id1: 32714765 | id2: 34026099 | word_count1: 174 | word_count2: 172 | word_count_difference: 2
id1: 32717212 | id2: 32804133 | word_count1: 142 | word_count2: 147 | word_count_difference: 5
id1: 32718007 | id2: 32612421 | word_count1: 136 | word_count2: 162 | word_count_difference: 26
id1: 32717696 | id2: 32715664 | word_count1: 155 | word_count2: 152 | word_count_difference: 3
id1: 32718104 | id2: 32720994 | word_count1: 155 | word_count2: 155 | word_count_difference: 0
id1: 32718012 | id2: 32720994 | word_count1: 155 | word_count2: 155 | word_count_difference: 0
id1: 32718055 | id2: 32718052 | word_count1: 157 | word_count2: 155 | word_count_difference: 2
id1: 32715664 | id2: 32718639 | word_count1: 152 | word_count2: 155 | word_count_difference: 3
id1: 32718639 | id2: 32718514 | word_count1: 155 | word_count2: 155 | word_count_difference: 0
id1: 32719136 | id2: 32718055 | word_count1: 155 | word_count2: 157 | word_count_difference: 2
id1: 32717329 | id2: 32718008 | word_count1: 158 | word_count2: 154 | word_count_difference: 4
id1: 32720641 | id2: 32718055 | word_count1: 120 | word_count2: 157 | word_count_difference: 37
id1: 32756090 | id2: 33042073 | word_count1: 145 | word_count2: 147 | word_count_difference: 2
id1: 32722076 | id2: 30404265 | word_count1: 169 | word_count2: 44 | word_count_difference: 125
id1: 32715205 | id2: 32724406 | word_count1: 165 | word_count2: 340 | word_count_difference: 175
id1: 32718347 | id2: 43231342 | word_count1: 160 | word_count2: 144 | word_count_difference: 16
id1: 32718002 | id2: 32716969 | word_count1: 142 | word_count2: 142 | word_count_difference: 0
id1: 32721162 | id2: 32498859 | word_count1: 153 | word_count2: 154 | word_count_difference: 1
id1: 32717286 | id2: 33339813 | word_count1: 168 | word_count2: 123 | word_count_difference: 45
id1: 32757032 | id2: 32717985 | word_count1: 142 | word_count2: 123 | word_count_difference: 19
id1: 32729088 | id2: 32755542 | word_count1: 165 | word_count2: 160 | word_count_difference: 5
id1: 32722223 | id2: 32721147 | word_count1: 167 | word_count2: 164 | word_count_difference: 3
id1: 32716830 | id2: 32718432 | word_count1: 167 | word_count2: 167 | word_count_difference: 0
id1: 32758732 | id2: 32729088 | word_count1: 160 | word_count2: 165 | word_count_difference: 5
id1: 32713937 | id2: 32715244 | word_count1: 168 | word_count2: 167 | word_count_difference: 1
id1: 32730766 | id2: 33207091 | word_count1: 151 | word_count2: 153 | word_count_difference: 2
id1: 32716904 | id2: 32816325 | word_count1: 167 | word_count2: 144 | word_count_difference: 23
id1: 32719052 | id2: 32736248 | word_count1: 167 | word_count2: 167 | word_count_difference: 0
id1: 32718294 | id2: 32501290 | word_count1: 158 | word_count2: 167 | word_count_difference: 9
id1: 32722298 | id2: 8681796 | word_count1: 175 | word_count2: 100 | word_count_difference: 75
id1: 32718766 | id2: 32791954 | word_count1: 457 | word_count2: 124 | word_count_difference: 333
id1: 32715214 | id2: 32704082 | word_count1: 172 | word_count2: 182 | word_count_difference: 10
id1: 32714791 | id2: 32964505 | word_count1: 148 | word_count2: 145 | word_count_difference: 3
id1: 32716939 | id2: 31944258 | word_count1: 166 | word_count2: 86 | word_count_difference: 80
id1: 32713791 | id2: 28655220 | word_count1: 172 | word_count2: 187 | word_count_difference: 15
id1: 32717953 | id2: 21566731 | word_count1: 133 | word_count2: 41 | word_count_difference: 92
id1: 32715684 | id2: 32880660 | word_count1: 163 | word_count2: 162 | word_count_difference: 1
id1: 32715685 | id2: 32716895 | word_count1: 152 | word_count2: 157 | word_count_difference: 5
id1: 32716870 | id2: 40857132 | word_count1: 141 | word_count2: 86 | word_count_difference: 55
id1: 32713794 | id2: 34252395 | word_count1: 74 | word_count2: 177 | word_count_difference: 103
id1: 32717218 | id2: 45227324 | word_count1: 135 | word_count2: 131 | word_count_difference: 4
id1: 32717465 | id2: 28085475 | word_count1: 139 | word_count2: 146 | word_count_difference: 7
id1: 32714828 | id2: 32726617 | word_count1: 152 | word_count2: 138 | word_count_difference: 14
id1: 32717228 | id2: 32715672 | word_count1: 92 | word_count2: 92 | word_count_difference: 0
id1: 32715795 | id2: 32050642 | word_count1: 125 | word_count2: 103 | word_count_difference: 22
id1: 32728067 | id2: 30954024 | word_count1: 150 | word_count2: 158 | word_count_difference: 8
id1: 32714578 | id2: 41318083 | word_count1: 80 | word_count2: 130 | word_count_difference: 50
id1: 32715179 | id2: 36327092 | word_count1: 169 | word_count2: 165 | word_count_difference: 4
id1: 32726398 | id2: 39944947 | word_count1: 34 | word_count2: 139 | word_count_difference: 105
id1: 32715204 | id2: 33107652 | word_count1: 163 | word_count2: 159 | word_count_difference: 4
id1: 32715289 | id2: 32720819 | word_count1: 141 | word_count2: 133 | word_count_difference: 8
id1: 32715596 | id2: 32714779 | word_count1: 160 | word_count2: 158 | word_count_difference: 2
id1: 32716846 | id2: 32716849 | word_count1: 158 | word_count2: 158 | word_count_difference: 0
id1: 32726084 | id2: 34031133 | word_count1: 22 | word_count2: 140 | word_count_difference: 118
id1: 32714332 | id2: 30358329 | word_count1: 83 | word_count2: 60 | word_count_difference: 23
id1: 32717211 | id2: 32717692 | word_count1: 136 | word_count2: 139 | word_count_difference: 3
id1: 32715269 | id2: 32741009 | word_count1: 171 | word_count2: 95 | word_count_difference: 76
id1: 40854277 | id2: 44945965 | word_count1: 136 | word_count2: 139 | word_count_difference: 3
id1: 32757751 | id2: 31029929 | word_count1: 145 | word_count2: 141 | word_count_difference: 4
id1: 32715586 | id2: 32808929 | word_count1: 102 | word_count2: 164 | word_count_difference: 62
id1: 32714807 | id2: 32069442 | word_count1: 167 | word_count2: 177 | word_count_difference: 10
id1: 32715258 | id2: 31829484 | word_count1: 133 | word_count2: 163 | word_count_difference: 30
id1: 32733339 | id2: 33057685 | word_count1: 132 | word_count2: 120 | word_count_difference: 12
id1: 32729813 | id2: 32595054 | word_count1: 132 | word_count2: 148 | word_count_difference: 16
